Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Marlborough District,Cash flows from financing activities,Net cash flow from financing activities,2014,1266
Marlborough District,Cash flows from financing activities,Net cash flow from financing activities,2015,9957
Marlborough District,Cash flows from financing activities,Net cash flow from financing activities,2016,9995
Marlborough District,Cash flows from financing activities,Net cash flow from financing activities,2017,13919
Marlborough District,Cash flows from financing activities,Net cash flow from financing activities,2018,2426
Marlborough District,Cash flows from financing activities,Net cash flow from financing activities,2019,5903
Marlborough District,Cash flows from financing activities,Net cash flow from financing activities,2020,-9806
Marlborough District,Cash flows from financing activities,Net cash flow from financing activities,2021,1526
Marlborough District,Cash flows from financing activities,Net cash flow from financing activities,2022,4978
Marlborough District,Cash flows from financing activities,Payments for financing activities,2013,0
Marlborough District,Cash flows from financing activities,Payments for financing activities,2014,0
Marlborough District,Cash flows from financing activities,Payments for financing activities,2015,0
Marlborough District,Cash flows from financing activities,Payments for financing activities,2016,0
Marlborough District,Cash flows from financing activities,Payments for financing activities,2017,0
Marlborough District,Cash flows from financing activities,Payments for financing activities,2018,0
Marlborough District,Cash flows from financing activities,Payments for financing activities,2019,0
Marlborough District,Cash flows from financing activities,Payments for financing activities,2020,0
Marlborough District,Cash flows from financing activities,Payments for financing activities,2021,0
Marlborough District,Cash flows from financing activities,Payments for financing activities,2022,0
Marlborough District,Cash flows from financing activities,Receipts from financing activities,2013,19488
Marlborough District,Cash flows from financing activities,Receipts from financing activities,2014,1266
Marlborough District,Cash flows from financing activities,Receipts from financing activities,2015,9957
Marlborough District,Cash flows from financing activities,Receipts from financing activities,2016,9995
Marlborough District,Cash flows from financing activities,Receipts from financing activities,2017,13919
Marlborough District,Cash flows from financing activities,Receipts from financing activities,2018,2426
Marlborough District,Cash flows from financing activities,Receipts from financing activities,2019,5903
Marlborough District,Cash flows from financing activities,Receipts from financing activities,2020,-9806
Marlborough District,Cash flows from financing activities,Receipts from financing activities,2021,1526
Marlborough District,Cash flows from financing activities,Receipts from financing activities,2022,4978
Marlborough District,Cash flows from investing activities,Net cash flow from investing activities,2013,-34440
Marlborough District,Cash flows from investing activities,Net cash flow from investing activities,2014,-26083
Marlborough District,Cash flows from investing activities,Net cash flow from investing activities,2015,-33330
Marlborough District,Cash flows from investing activities,Net cash flow from investing activities,2016,-33812
Marlborough District,Cash flows from investing activities,Net cash flow from investing activities,2017,-40117
Marlborough District,Cash flows from investing activities,Net cash flow from investing activities,2018,-29420
Marlborough District,Cash flows from investing activities,Net cash flow from investing activities,2019,-37031
Marlborough District,Cash flows from investing activities,Net cash flow from investing activities,2020,-21851
Marlborough District,Cash flows from investing activities,Net cash flow from investing activities,2021,-34786
Marlborough District,Cash flows from investing activities,Net cash flow from investing activities,2022,-38327
Marlborough District,Cash flows from investing activities,Payments for investing activities,2013,36444
Marlborough District,Cash flows from investing activities,Payments for investing activities,2014,28919
Marlborough District,Cash flows from investing activities,Payments for investing activities,2015,33694
Marlborough District,Cash flows from investing activities,Payments for investing activities,2016,37177
